seed,baseline,alpha_target,background_drift_slope_per_day,energy_resolution_pct,prior_family_id,standoff_m,regime_id,FAR_at_target_alpha,MedianDetectionDelay_days,TPR_at_alpha_1e-3,FAR_inflation_ratio,CalibrationViolation
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007859548997477699,12.774902944728705,0.1058357390990193,1.5719097994955398,1
101,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.00815995271217309,12.953433464737493,0.07254678320462128,1.631990542434618,1
211,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.006377068534775448,9.077048945010578,0.4333858772068283,1.2754137069550897,1
211,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.006861921547466321,11.071697981153015,0.20464283233290056,1.3723843094932642,1
211,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.008768904612073204,13.01016485847902,0.08621816186483355,1.7537809224146408,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007246626740659927,12.286999374345356,0.11864636727737793,1.4493253481319854,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007816741672612882,12.677448205671865,0.08631819163276841,1.5633483345225765,1
211,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007967363684716674,12.584161700440763,0.11503490981702089,1.5934727369433348,1
307,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.0063807025894069705,8.569029043099032,0.4846020842111703,1.276140517881394,1
307,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.006964836093485644,10.754972589810139,0.2509612369638968,1.3929672186971287,1
307,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.008707634763489583,12.639711436747714,0.12558728270277902,1.7415269526979165,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007250973556446265,11.672814346539486,0.1486128645055685,1.450194711289253,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007666125652401524,12.43277657555771,0.10449320558246099,1.5332251304803046,1
307,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.00812244902466322,13.100011440222781,0.09209100557258287,1.624489804932644,1
401,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.006267944334425586,8.592762357325029,0.43124368430029014,1.2535888668851172,1
401,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.006854295497840914,10.810313430853645,0.22150609747546487,1.3708590995681829,1
401,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.008723470225019415,13.684789048671803,0.060651350332405,1.744694045003883,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007220215240878929,11.752484610508985,0.15300296017871254,1.4440430481757858,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.0078629564963758,11.851216856480402,0.1592795467236951,1.57259129927516,1
401,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.008144739758417837,12.56050309222574,0.11378874951176805,1.6289479516835674,1
503,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.0061818642256981395,8.575635731936735,0.4710736452963031,1.2363728451396279,1
503,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.006947741593753094,11.198455290583892,0.20005423827803004,1.3895483187506188,1
503,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.008825170800328243,13.628560380793088,0.056893199900354026,1.7650341600656485,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.007332587758196522,12.095744610830936,0.1306337779542097,1.4665175516393043,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.00791438849437725,12.658475672021895,0.11832334536833171,1.58287769887545,1
503,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,40.0,9474a4ff9618,0.008035712061614,13.214595715171011,0.08607822921567834,1.6071424123228002,1
101,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006264777992705188,10.239733799496777,0.24849397919080832,1.2529555985410377,1
101,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006926734430586167,12.373453092087093,0.10513999283163844,1.3853468861172333,1
101,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008635824834020554,14.98105210892238,0.012414404377784332,1.727164966804111,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.00725176146780433,13.551858567034259,0.0877419586668685,1.450352293560866,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007697273920860141,14.372319150774851,0.059788848676536464,1.539454784172028,1
101,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008130389330438184,14.776631231328494,0.04247697100975049,1.6260778660876367,1
211,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006406338930226824,9.111933193901386,0.42726769615046717,1.2812677860453647,1
211,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006928518651350975,11.991162674161206,0.1566780120558404,1.3857037302701949,1
211,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008711721005315374,15.462970253573316,0.027730094772299912,1.7423442010630747,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.0072949165855848794,13.578697540961432,0.061972798996843236,1.458983317116976,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007681683479668172,13.814891604039477,0.06513033864800268,1.5363366959336344,1
211,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008202811573747887,14.44487947852471,0.07065798524103423,1.6405623147495774,1
307,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006346226063971917,9.890795750451252,0.3163712342494254,1.2692452127943834,1
307,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006770956581718236,11.890019898920814,0.1539624569579829,1.3541913163436472,1
307,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008673685144015347,14.9576238026425,0.032311882883502493,1.7347370288030695,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007127278343555706,14.026465277762416,0.04267476445862256,1.4254556687111413,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008027855971028786,14.635207265140089,0.024868336234454745,1.6055711942057571,1
307,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008103480728483395,15.24853408296035,0.021358793046024532,1.6206961456966789,1
401,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006434727118186748,10.20102664116213,0.2553422529750341,1.2869454236373497,1
401,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006971773194813814,11.901771581887944,0.1643318139900455,1.3943546389627628,1
401,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008796794303706801,15.326350043480492,0.014357076918228732,1.7593588607413602,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007207616868300682,13.341126088681712,0.06417535814021934,1.4415233736601365,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007776723948038441,14.77400647454561,0.030182002304215333,1.5553447896076882,1
401,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.00818708859564443,14.639904534086451,0.03175484209300855,1.637417719128886,1
503,PM Robust minimax detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006212813256529668,9.887108707683483,0.34490423908868895,1.2425626513059336,1
503,BL1 Single-prior likelihood-ratio detector,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.006867474194079064,12.245055452994668,0.11675359746865113,1.3734948388158128,1
503,BL2 Count-only SPRT with nominal assumptions,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008776605731320539,15.062577585154768,0.0725998228818506,1.7553211462641076,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007247119488695845,13.74419530108417,0.04872576891192776,1.449423897739169,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.007801317081428477,13.89513413626697,0.060988290797736086,1.5602634162856954,1
503,BL5 Rate-only CUSUM with FAR matching,0.005,0.01,10.0,M_conservative_mixture,60.0,ad117677302e,0.008047476623091286,14.85439403154271,0.01,1.6094953246182573,1
101,PM Robust minimax detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.005892306716148933,4.808172473460726,0.8787045038426905,1.1784613432297866,1
101,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.0064609526164084675,6.10536519670566,0.7570900950623295,1.2921905232816935,1
101,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.008143087135238846,7.741127347969352,0.5646891299159295,1.6286174270477694,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006723712111507799,6.595547999524544,0.70998102654461,1.3447424223015598,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.0073259129530258964,7.391879060899441,0.6319570697512397,1.4651825906051792,1
101,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.0074895309379683405,7.599832079670439,0.6039691933762533,1.4979061875936681,1
211,PM Robust minimax detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.005881696371118436,5.412870058938592,0.8062573422283018,1.1763392742236871,1
211,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.00639377473461609,5.440668118759068,0.7853635241285569,1.278754946923218,1
211,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007928891239743985,7.409258664162456,0.6431789345763482,1.585778247948797,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006665097995503506,6.706854828821379,0.7148386343336718,1.3330195991007012,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007267219239716528,7.428193541524011,0.6312309871512618,1.4534438479433056,1
211,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.00745248179143052,7.952036531440547,0.5480017183944963,1.490496358286104,1
307,PM Robust minimax detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.0056448585514465134,4.957982981435653,0.8503215449363642,1.1289717102893027,1
307,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006321751544351446,6.200132394851271,0.7358708685805034,1.2643503088702892,1
307,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.008167529657417563,7.932905896403703,0.5497253697987936,1.6335059314835125,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006656006243810454,6.467671943814435,0.7124269568524564,1.3312012487620908,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007174549850061889,7.028073420400506,0.6708870871830658,1.4349099700123777,1
307,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007725750041386774,7.626268322531875,0.5917049539668803,1.5451500082773548,1
401,PM Robust minimax detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.005819369765527544,5.146260900721955,0.8400303967619983,1.1638739531055087,1
401,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006281240084240235,5.885943646652803,0.8036797147292002,1.256248016848047,1
401,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007969859661617562,8.838324071680354,0.415764742055859,1.5939719323235124,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006764643847369067,7.109092774475965,0.6640681745094968,1.3529287694738135,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.0072007456218217344,7.537846578946186,0.6073502039605064,1.440149124364347,1
401,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007562030102549953,7.932162515871345,0.5716297419534522,1.5124060205099905,1
503,PM Robust minimax detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.005772946983730965,5.202913728464259,0.8392448924123008,1.1545893967461929,1
503,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006372273329411974,6.180499458454363,0.7526588019039846,1.2744546658823948,1
503,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.008006584711084033,7.866103927864798,0.5472009753698182,1.6013169422168065,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.006628747345491078,6.663669002264785,0.7008634005340715,1.3257494690982157,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.007152291380764425,7.341083667104358,0.6277055685294382,1.430458276152885,1
503,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,15.0,8836b3bc1bab,0.00756639891703206,7.226487153487489,0.6543849328393523,1.513279783406412,1
101,PM Robust minimax detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.005982670134158009,5.928219212102063,0.7551071001199454,1.1965340268316018,1
101,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006340330561813698,6.662297175317502,0.7074640331539281,1.2680661123627395,1
101,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007951412766655395,8.6648500451334,0.46479323056477445,1.590282553331079,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006789631809654861,7.647842307799312,0.5804776487694995,1.3579263619309723,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007231189448679649,7.366564940492911,0.6469543703645994,1.4462378897359298,1
101,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007463654226770093,8.273370176908175,0.5049766756842619,1.4927308453540187,1
211,PM Robust minimax detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.00585379913408503,5.512846933180643,0.8271053627581513,1.170759826817006,1
211,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006397194469221032,7.659487518466586,0.5846303581679559,1.2794388938442063,1
211,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.00820214485939796,8.33705666582677,0.5065111671011238,1.6404289718795921,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006721839516237821,8.133278651305721,0.5205868607253777,1.3443679032475642,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007333177940540491,8.37614536859034,0.5089681192860098,1.4666355881080981,1
211,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007546021236730118,8.411021404941785,0.5038719582639337,1.5092042473460237,1
307,PM Robust minimax detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.00580584235259638,5.6442627834874415,0.8037872288280999,1.161168470519276,1
307,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006405442774434313,6.891989485498692,0.6849460126089476,1.2810885548868625,1
307,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.008061719643448482,9.274227279911507,0.3854571844362473,1.6123439286896963,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006730240397091489,7.278952533283043,0.6097015923469404,1.3460480794182978,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007309871725958716,9.088627876656343,0.38242510898798876,1.461974345191743,1
307,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007523342124679262,8.801636442056022,0.4427698501597729,1.5046684249358524,1
401,PM Robust minimax detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006027151663445413,6.295079657635334,0.7262773913828064,1.2054303326890825,1
401,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006419924477057759,7.2658330591043,0.632696581508951,1.2839848954115518,1
401,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007955380566527167,8.630743323120027,0.4802735285180257,1.5910761133054334,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.0064673219932082845,8.40578837023564,0.4903438241496009,1.293464398641657,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007330804768302743,9.311016196103107,0.3660970801416776,1.4661609536605487,1
401,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007334847966563858,8.200745781410973,0.5378854424269635,1.4669695933127715,1
503,PM Robust minimax detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.005794527311356506,5.148600147146359,0.8226818470221365,1.1589054622713013,1
503,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006447041503992402,7.244192366832586,0.6599292202942763,1.2894083007984805,1
503,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.008092062900348612,8.969591586473927,0.43936951560095244,1.6184125800697224,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.006717876671773898,7.714946651858387,0.5944189990561445,1.3435753343547796,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007281800509469583,7.628011183389443,0.5962915980438079,1.4563601018939165,1
503,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,25.0,b8ff793043fb,0.007534912724861689,8.215169773215177,0.5184515520904814,1.5069825449723377,1
101,PM Robust minimax detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.005808342026339011,6.508337850592189,0.7172095860342647,1.1616684052678021,1
101,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006287271911877377,8.213964550252028,0.5286106578091335,1.2574543823754754,1
101,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.008043665713813661,10.08359064881222,0.2892587891891112,1.6087331427627323,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006750529774793457,9.340002805082841,0.3860410612531384,1.3501059549586913,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007144825823236868,9.502912711056135,0.364181418837894,1.4289651646473736,1
101,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007467365600441837,9.855964821069838,0.3410623641507873,1.4934731200883673,1
211,PM Robust minimax detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.005939239932111162,6.963645733125156,0.697940607352738,1.1878479864222324,1
211,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006505543053715137,8.070890719771745,0.5408380006657706,1.3011086107430274,1
211,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007971908046198848,9.925616308064063,0.31206411389102534,1.5943816092397696,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006627144512049675,9.406708195088221,0.37649052417453993,1.325428902409935,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007328499379919533,10.333480651114465,0.30495354100112754,1.4656998759839066,1
211,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007522696814924247,9.613984046840054,0.37012768037327337,1.5045393629848494,1
307,PM Robust minimax detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.005832947882916567,7.15120848285345,0.6664148387103507,1.1665895765833134,1
307,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006479087747852277,8.081542752958594,0.5438526492147027,1.2958175495704554,1
307,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007951127618110277,9.602454427307785,0.34976767287184807,1.5902255236220553,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006580318854779626,9.688226719844403,0.3304011823193974,1.3160637709559253,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.00713787288926431,10.110191008119871,0.2804926976910225,1.427574577852862,1
307,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007595069274518045,10.024148271202579,0.3394262421732398,1.519013854903609,1
401,PM Robust minimax detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.005842181426325077,6.767579571354958,0.6730185005184026,1.1684362852650154,1
401,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.0064866163587635915,8.368046726216589,0.4882575941741626,1.2973232717527183,1
401,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.00807939641117968,10.368601652419917,0.23990084644356657,1.6158792822359358,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006654933458395118,9.435899229533632,0.35150212069458947,1.3309866916790236,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007288666244492458,9.77383420033675,0.35611945653922283,1.4577332488984915,1
401,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007637234205000382,9.847171948253349,0.3365489530048447,1.5274468410000763,1
503,PM Robust minimax detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.005846949908323331,6.991555908284479,0.6657332711687836,1.1693899816646662,1
503,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006468301284327327,8.059618619424356,0.5749073804276486,1.2936602568654654,1
503,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.00811565980538362,10.413880418003458,0.28623834136154797,1.6231319610767239,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.006594242267706777,9.687716655090506,0.37747669814691037,1.3188484535413554,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.007144723439337399,9.580016704834044,0.329747257128489,1.4289446878674799,1
503,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,40.0,fbf876f125f5,0.0075978290666559025,10.225261098983143,0.29370608765959527,1.5195658133311805,1
101,PM Robust minimax detector,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.005770184561373866,7.637740261347811,0.6133278256134373,1.1540369122747731,1
101,BL1 Single-prior likelihood-ratio detector,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.006500320488622564,10.00639917881755,0.3113191198850632,1.3000640977245128,1
101,BL2 Count-only SPRT with nominal assumptions,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.007899435817947593,12.199821502047536,0.17181530643723608,1.5798871635895186,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.00674980898776274,11.745579954529605,0.16161374003018164,1.349961797552548,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.007252817717438398,11.84514241703746,0.13836258664492254,1.4505635434876796,1
101,BL5 Rate-only CUSUM with FAR matching,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.007615455355560414,11.346051002731352,0.16861454025450268,1.5230910711120826,1
211,PM Robust minimax detector,0.005,0.03,4.0,M_huber,60.0,8be15e170ba1,0.005806122610848836,8.008163591597626,0.5653346771354166,1.1612245221697672,1
